structure_name,country_code,country,measure,unit_measure,adjustment,sex,age_group,frequency,time_period,employment_value,observation_status,is_estimated
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2019,3165.75,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2020,3144.75,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2021,3132.275,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2022,3149.275,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2023,3185.075,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2024,3197.175,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2025,3189.125,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2016,20125.7,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2017,20841.28,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2018,21133.68,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2019,20765.18,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2021,21312.5,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2022,22602.75,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2023,23041.5,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2024,23513.25,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2025,23408.25,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2016,21818.0,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2017,22061.0,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2018,22196.0,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2019,22421.0,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2020,22186.25,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2021,22130.0,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2022,22236.75,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2023,22432.75,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2024,22540.5,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2025,22731.0,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2016,98004.09,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2017,98833.09,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2018,100313.9,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2019,100976.2,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2020,95331.5,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2021,97866.59,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2022,101577.7,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2023,103223.1,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 25 to 54 years,Annual,2024,103831.3,Normal value,False
Employed population by age groups,AUS,Australia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,1840.804,Normal value,False
Employed population by age groups,AUS,Australia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,1851.866,Normal value,False
Employed population by age groups,AUS,Australia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,1909.555,Normal value,False
Employed population by age groups,AUS,Australia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,1923.532,Normal value,False
Employed population by age groups,AUS,Australia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2020,1784.434,Normal value,False
Employed population by age groups,AUS,Australia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,1865.941,Normal value,False
Employed population by age groups,AUS,Australia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,2077.797,Normal value,False
Employed population by age groups,AUS,Australia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,2171.282,Normal value,False
Employed population by age groups,AUS,Australia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,2198.335,Normal value,False
Employed population by age groups,AUS,Australia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,2247.602,Normal value,False
Employed population by age groups,AUT,Austria,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,501.25,Normal value,False
Employed population by age groups,AUT,Austria,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,483.5,Normal value,False
Employed population by age groups,AUT,Austria,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,480.75,Normal value,False
Employed population by age groups,AUT,Austria,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,472.5,Normal value,False
Employed population by age groups,AUT,Austria,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2020,450.25,Normal value,False
Employed population by age groups,AUT,Austria,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,449.2,Normal value,False
Employed population by age groups,AUT,Austria,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,467.6,Normal value,False
Employed population by age groups,AUT,Austria,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,481.925,Normal value,False
Employed population by age groups,AUT,Austria,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,465.45,Normal value,False
Employed population by age groups,AUT,Austria,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,461.15,Normal value,False
Employed population by age groups,BEL,Belgium,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,293.0,Normal value,False
Employed population by age groups,BEL,Belgium,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,322.0,Normal value,False
Employed population by age groups,BEL,Belgium,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,343.0,Normal value,False
Employed population by age groups,BEL,Belgium,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2020,310.0,Normal value,False
Employed population by age groups,BEL,Belgium,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,323.675,Normal value,False
Employed population by age groups,BEL,Belgium,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,344.725,Normal value,False
Employed population by age groups,BEL,Belgium,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,357.575,Normal value,False
Employed population by age groups,BEL,Belgium,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,360.65,Normal value,False
Employed population by age groups,BEL,Belgium,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,394.675,Normal value,False
Employed population by age groups,CAN,Canada,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,2471.158,Normal value,False
Employed population by age groups,CAN,Canada,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,2546.642,Normal value,False
Employed population by age groups,CAN,Canada,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,2569.983,Normal value,False
Employed population by age groups,CAN,Canada,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,2606.958,Normal value,False
Employed population by age groups,CAN,Canada,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2020,2211.0,Normal value,False
Employed population by age groups,CAN,Canada,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,2433.3,Normal value,False
Employed population by age groups,CAN,Canada,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,2604.233,Normal value,False
Employed population by age groups,CAN,Canada,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,2664.175,Normal value,False
Employed population by age groups,CAN,Canada,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,2682.475,Normal value,False
Employed population by age groups,CAN,Canada,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,2720.075,Normal value,False
Employed population by age groups,CHL,Chile,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,820.6151,Normal value,False
Employed population by age groups,CHL,Chile,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,794.297,Normal value,False
Employed population by age groups,CHL,Chile,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,771.2383,Normal value,False
Employed population by age groups,CHL,Chile,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,720.9243,Normal value,False
Employed population by age groups,CHL,Chile,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2020,539.9166,Normal value,False
Employed population by age groups,CHL,Chile,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,565.5632,Normal value,False
Employed population by age groups,CHL,Chile,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,631.066,Normal value,False
Employed population by age groups,CHL,Chile,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,604.9518,Normal value,False
Employed population by age groups,CHL,Chile,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,607.4141,Normal value,False
Employed population by age groups,CHL,Chile,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,581.6277,Normal value,False
Employed population by age groups,COL,Colombia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,3495.567,Normal value,False
Employed population by age groups,COL,Colombia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,3469.893,Normal value,False
Employed population by age groups,COL,Colombia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,3399.949,Normal value,False
Employed population by age groups,COL,Colombia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,3313.079,Normal value,False
Employed population by age groups,COL,Colombia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2020,2783.228,Normal value,False
Employed population by age groups,COL,Colombia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,2673.655,Normal value,False
Employed population by age groups,COL,Colombia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,2852.664,Normal value,False
Employed population by age groups,COL,Colombia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,2900.179,Normal value,False
Employed population by age groups,COL,Colombia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,2810.208,Normal value,False
Employed population by age groups,COL,Colombia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,2873.895,Normal value,False
Employed population by age groups,CRI,Costa Rica,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,283.06,Normal value,False
Employed population by age groups,CRI,Costa Rica,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,281.039,Normal value,False
Employed population by age groups,CRI,Costa Rica,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,271.717,Normal value,False
Employed population by age groups,CRI,Costa Rica,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,242.4948,Normal value,False
Employed population by age groups,CRI,Costa Rica,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2020,199.4258,Normal value,False
Employed population by age groups,CRI,Costa Rica,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,217.2318,Normal value,False
Employed population by age groups,CRI,Costa Rica,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,231.5818,Normal value,False
Employed population by age groups,CRI,Costa Rica,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,215.9745,Normal value,False
Employed population by age groups,CRI,Costa Rica,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,220.1882,Normal value,False
Employed population by age groups,CRI,Costa Rica,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,201.7215,Normal value,False
Employed population by age groups,CZE,Czechia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,294.925,Normal value,False
Employed population by age groups,CZE,Czechia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,291.25,Normal value,False
Employed population by age groups,CZE,Czechia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,276.925,Normal value,False
Employed population by age groups,CZE,Czechia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,270.125,Normal value,False
Employed population by age groups,CZE,Czechia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2020,242.25,Normal value,False
Employed population by age groups,CZE,Czechia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,254.225,Normal value,False
Employed population by age groups,CZE,Czechia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,270.725,Normal value,False
Employed population by age groups,CZE,Czechia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,268.575,Normal value,False
Employed population by age groups,CZE,Czechia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,284.0,Normal value,False
Employed population by age groups,DNK,Denmark,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,385.875,Normal value,False
Employed population by age groups,DNK,Denmark,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,389.625,Normal value,False
Employed population by age groups,DNK,Denmark,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,396.225,Normal value,False
Employed population by age groups,DNK,Denmark,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2020,378.6,Normal value,False
Employed population by age groups,DNK,Denmark,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,378.925,Normal value,False
Employed population by age groups,DNK,Denmark,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,396.575,Normal value,False
Employed population by age groups,DNK,Denmark,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,406.55,Normal value,False
Employed population by age groups,DNK,Denmark,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,421.825,Normal value,False
Employed population by age groups,DNK,Denmark,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,435.325,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,48.25,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,49.25,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,50.25,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,47.25,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2020,42.25,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,41.225,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,45.575,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,47.875,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,49.05,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,48.85,Normal value,False
Employed population by age groups,FIN,Finland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,255.75,Normal value,False
Employed population by age groups,FIN,Finland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,259.75,Normal value,False
Employed population by age groups,FIN,Finland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,262.25,Normal value,False
Employed population by age groups,FIN,Finland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,262.5,Normal value,False
Employed population by age groups,FIN,Finland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2020,241.0,Normal value,False
Employed population by age groups,FIN,Finland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,258.5,Normal value,False
Employed population by age groups,FIN,Finland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,272.725,Normal value,False
Employed population by age groups,FIN,Finland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,274.15,Normal value,False
Employed population by age groups,FIN,Finland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,262.3,Normal value,False
Employed population by age groups,FIN,Finland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,260.1,Normal value,False
Employed population by age groups,FRA,France,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,2100.25,Normal value,False
Employed population by age groups,FRA,France,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,2166.25,Normal value,False
Employed population by age groups,FRA,France,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,2259.25,Normal value,False
Employed population by age groups,FRA,France,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,2264.75,Normal value,False
Employed population by age groups,FRA,France,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2020,2191.75,Normal value,False
Employed population by age groups,FRA,France,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,2464.775,Normal value,False
Employed population by age groups,FRA,France,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,2739.8,Normal value,False
Employed population by age groups,FRA,France,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,2777.975,Normal value,False
Employed population by age groups,FRA,France,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,2735.075,Normal value,False
Employed population by age groups,FRA,France,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,2743.2,Normal value,False
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,3787.75,Normal value,False
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,3833.75,Normal value,False
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,3848.25,Normal value,False
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,3899.8,Normal value,False
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,4088.5,Normal value,False
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,4193.4,Normal value,False
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,4233.275,Normal value,False
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,4218.025,Normal value,False
Employed population by age groups,GRC,Greece,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,140.0,Normal value,False
Employed population by age groups,GRC,Greece,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,152.0,Normal value,False
Employed population by age groups,GRC,Greece,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,149.0,Normal value,False
Employed population by age groups,GRC,Greece,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,154.0,Normal value,False
Employed population by age groups,GRC,Greece,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2020,135.5,Normal value,False
Employed population by age groups,GRC,Greece,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,139.675,Normal value,False
Employed population by age groups,GRC,Greece,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,168.65,Normal value,False
Employed population by age groups,GRC,Greece,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,192.6,Normal value,False
Employed population by age groups,GRC,Greece,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,196.975,Normal value,False
Employed population by age groups,GRC,Greece,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,211.1,Normal value,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,301.075,Normal value,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,287.0,Normal value,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,274.25,Normal value,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,252.025,Normal value,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,257.125,Normal value,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,266.225,Normal value,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,263.5,Normal value,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,253.35,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,30.5,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,30.0,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,30.25,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,28.75,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,26.55,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,29.5,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,30.775,Normal value,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,32.975,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2016,242.0,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2017,235.0,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2018,243.5,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2019,255.25,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2020,226.0,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2021,273.6,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2022,307.925,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2023,321.25,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2024,327.0,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 24 years,Annual,2025,323.6,Normal value,False
